title,price,link
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"39,999",https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itm7ecd736658657?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMHYG8ZDVPTUYYB.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"49,990",https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-1695in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGYSFG4WHPVAVZ.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ522WS Thin...,"45,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj522ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGZDQJGYMRHSNZ&lid=LSTCOMGZDQJGYMRHSNZ4S7RGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGZDQJGYMRHSNZ.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-815IN Th...,"51,990",https://www.flipkart.com/msi-modern-15-intel-core-i7-12th-gen-1255u-16-gb-1-tb-ssd-windows-11-home-b12mo-815in-thin-light-laptop/p/itm60c14709fdf3b?pid=COMGYSFGGFGVCRWY&lid=LSTCOMGYSFGGFGVCRWYZ6TUZB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGYSFGGFGVCRWY.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
SAMSUNG Galaxy Book4 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG3IN ...,"66,990",https://www.flipkart.com/samsung-galaxy-book4-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg3in-np750xgj-lg3in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDYPUZAAXD&lid=LSTCOMGZUYDYPUZAAXDBMAOEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&iid=f6e4ca4d-1695-449a-85d3-bbcdd771b7bf.COMGZUYDYPUZAAXD.SEARCH&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"27,990",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38F5SNKCO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop,"29,990",https://www.flipkart.com/acer-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH28U4WDFBUKP3&lid=LSTCOMH28U4WDFBUKP3PFEZVB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMH28U4WDFBUKP3.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"73,990",https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15irx9d2-gaming-laptop/p/itme3e94a3f73f71?pid=COMGYSFGHPSWGZSV&lid=LSTCOMGYSFGHPSWGZSVJHWMLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGYSFGHPSWGZSV.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDI...,"53,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-2050-fa506nf-hn578w-laptop/p/itm10514ecd2a794?pid=COMH3BGBNJYFUAMQ&lid=LSTCOMH3BGBNJYFUAMQOWXSMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMH3BGBNJYFUAMQ.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"32,990",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGXPH6V5PZNMWU&lid=LSTCOMGXPH6V5PZNMWUALJFDH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGXPH6V5PZNMWU.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,"40,990",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-7-octa-core-5700u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMHY74JXWVWVKFV&lid=LSTCOMHY74JXWVWVKFVLRN6XW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMHY74JXWVWVKFV.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
ASUS Vivobook 15 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-NJ541WS Thin and Ligh...,"50,990",https://www.flipkart.com/asus-vivobook-15-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj541ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGYSFGKTA2WBCR&lid=LSTCOMGYSFGKTA2WBCRE3AKY7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGYSFGKTA2WBCR.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-...,"69,990",https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-sfg14-73t-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UKZZXYGSA&lid=LSTCOMGZH2UKZZXYGSAF4SIUU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGZH2UKZZXYGSA.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK522...,"42,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk522ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFNWASKGZ4&lid=LSTCOMGMGXFNWASKGZ43Q8SXL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGMGXFNWASKGZ4.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Lenovo IdeaPad Slim 5 WUXGA IPS AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14I...,"69,990",https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-ai-pc-intel-core-ultra-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm089031723a8df?pid=COMHYXV9PVH3CHZY&lid=LSTCOMHYXV9PVH3CHZYNLNSHT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMHYXV9PVH3CHZY.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...,"56,240",https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-dv2014tu-thin-light-laptop/p/itmb4b81cd1f873f?pid=COMGEG3ZNYZDAYVJ&lid=LSTCOMGEG3ZNYZDAYVJNYHV3Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&iid=f6e4ca4d-1695-449a-85d3-bbcdd771b7bf.COMGEG3ZNYZDAYVJ.SEARCH&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"76,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b13uc-1804in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGZVTRF9MU&lid=LSTCOMGYSFGZVTRF9MUTPDVBJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGYSFGZVTRF9MU.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X...,"30,999",https://www.flipkart.com/asus-x1504za-intel-core-i3-12th-gen-i3-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGT2RFWFYDGZJQ&lid=LSTCOMGT2RFWFYDGZJQKMWRA5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGT2RFWFYDGZJQ.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
HP 250R G9 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 42V68PA Thin and Light Lap...,"31,999",https://www.flipkart.com/hp-250r-g9-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-42v68pa-thin-light-laptop/p/itm9015dcea94ace?pid=COMG3N59B6DRHGKW&lid=LSTCOMG3N59B6DRHGKWYH8CDL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMG3N59B6DRHGKW.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) A325-42 Thin an...,"38,990",https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMH397XW36HUXB8.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
HP Touch Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 Chromebook,"9,990",https://www.flipkart.com/hp-touch-chromebook-mediatek-mt8183-4-gb-32-gb-emmc-storage-chrome-os-11mk-g9/p/itmbcfcbc0ab424f?pid=COMGZFFXQ9GEXPVR&lid=LSTCOMGZFFXQ9GEXPVR8ZDRE7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_144&otracker=search&otracker1=search&fm=Search&iid=4cca1ba9-fe32-4507-b61a-85aa209f6bb5.COMGZFFXQ9GEXPVR.SEARCH&ppt=sp&ppn=sp&ssid=v8acbfnzcg0000001736938659473&qH=312f91285e048e09
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,"29,990",https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMHY24RJH2YXVPG&lid=LSTCOMHY24RJH2YXVPGTVAAXW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMHY24RJH2YXVPG.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"90,990",https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-15irx9-gaming-laptop/p/itme3e94a3f73f71?pid=COMGYSFGEPA8WQGH&lid=LSTCOMGYSFGEPA8WQGHJSSS7D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFGEPA8WQGH.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"61,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-1694in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4TFPZGTV&lid=LSTCOMGYSFG4TFPZGTVRBBCRW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFG4TFPZGTV.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK321...,"36,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk321ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFB2KYFGZN&lid=LSTCOMGMGXFB2KYFGZN0SV9BA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGMGXFB2KYFGZN.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS Vivobook Go 15 OLED AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK523...,"42,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk523ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFTYZZUJYW&lid=LSTCOMGMGXFTYZZUJYWWP4BBQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_149&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGMGXFTYZZUJYW.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7U4HN/A,"79,990",https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7u4hn-a/p/itmc2732c112aeb1?pid=COMH64PYV3EVZZF8&lid=LSTCOMH64PYV3EVZZF83C6EE0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&iid=f6e4ca4d-1695-449a-85d3-bbcdd771b7bf.COMH64PYV3EVZZF8.SEARCH&ssid=46p4cmk0340000001736938652819&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"52,990",https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b12uc-1692in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGYMSJ7QPE&lid=LSTCOMGYSFGYMSJ7QPEQ2CEMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGYSFGYMSJ7QPE.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
MSI Modern 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busines...,"33,990",https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b12mo-business-laptop/p/itm60c14709fdf3b?pid=COMHYWTJHENNCRGX&lid=LSTCOMHYWTJHENNCRGXEJC0WA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_151&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMHYWTJHENNCRGX.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"89,990",https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15irx9-gaming-laptop/p/itme3e94a3f73f71?pid=COMHYXV9XKAYQFB8&lid=LSTCOMHYXV9XKAYQFB8LRM3G5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMHYXV9XKAYQFB8.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
"Acer Aspire Lite with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home...","47,990",https://www.flipkart.com/acer-aspire-lite-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH28U4FD6GAH4W&lid=LSTCOMH28U4FD6GAH4W8LBHJT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_153&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMH28U4FD6GAH4W.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"65,990",https://www.flipkart.com/acer-nitro-v-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7Z8V7AGTAD&lid=LSTCOMGZN7Z8V7AGTADFE4NXV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGZN7Z8V7AGTAD.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
DELL Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"37,280",https://www.flipkart.com/dell-intel-core-i3-13th-gen-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itme37811760d94c?pid=COMGQN94CKCN3EYH&lid=LSTCOMGQN94CKCN3EYHTZAJV0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGQN94CKCN3EYH.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,"32,990",https://www.flipkart.com/asus-expertbook-b14-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b1402cba-nk1494ws-thin-light-laptop/p/itm5558ba4200e57?pid=COMGZF9EYUYC52BH&lid=LSTCOMGZF9EYUYC52BHIWCC5H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGZF9EYUYC52BH.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ522WS Th...,"35,990",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj522ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFHUHQE3XZ&lid=LSTCOMGMGXFHUHQE3XZVMF0VE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_157&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGMGXFHUHQE3XZ.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"88,990",https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3ZSHR7J5F&lid=LSTCOMHFYZ3ZSHR7J5FVLRZ5E&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_158&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMHFYZ3ZSHR7J5F.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,"74,990",https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly13hn-a/p/itmd65f6b189fc7b?pid=COMGFB2GBKDVYBDD&lid=LSTCOMGFB2GBKDVYBDDM2PGFI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_159&otracker=search&otracker1=search&fm=Search&iid=3b7c5e14-a695-46e7-8f5b-eb9ac287576f.COMGFB2GBKDVYBDD.SEARCH&ppt=sp&ppn=sp&ssid=lnbzm4cck00000001736938661004&qH=312f91285e048e09
